,gname,score,keyword,gregion,gcountry,summary,date,nkill,nwound,property,country_txt,region_txt
22,Abu Sayyaf Group (ASG),171.0,explosive device,Southeast Asia,Philippines,"An explosive device detonated at a bar across the street from a bus terminal in Guiwan neighborhood, Zamboanga city, Zamboanga Sibugay province, Philippines. Two people were killed and 52 were wounded in the blast. No group claimed responsibility for the incident; however, sources attributed it to the Abu Sayyaf Group (ASG).",2015/1/23,2.0,52.0,1,Philippines,Southeast Asia
423,Abu Sayyaf Group (ASG),101.0,tomas caludio,Southeast Asia,Philippines,"A explosive device detonated inside a bus on Tomas Caludio street in Zamboanga, Zamboanga Sibugay, Philippines. A civilian was killed and 32 others were injured in the blast. The Abu Sayyaf Group (ASG) claimed responsibility for the incident.",2015/9/18,1.0,32.0,-9,Philippines,Southeast Asia
603,Bangsamoro Islamic Freedom Movement (BIFM),90.0,three attacks,Southeast Asia,Philippines,"Assailants opened fire on Philippine Army (PA) soldiers in Linantangan village, Maguindanao province, Philippines. At least six assailants were killed and 20 others were injured in the ensuing clash. This was one of three attacks targeting the military in Maguindanao on the same day. No group claimed responsibility; however, sources attributed the incidents to the Bangsamoro Islamic Freedom Movement (BIFM).",2015/12/31,6.0,20.0,-9,Philippines,Southeast Asia
88,Bangsamoro Islamic Freedom Movement (BIFM),61.0,sharif saidona,Southeast Asia,Philippines,"Assailants attempted to attack a village in an area between Mamasapano and Sharif Saidona towns, Maguindanao province, Philippines. Two soldiers and six assailants were killed and two soldiers and five assailants were injured in the ensuing clash between the assailants and security forces. No group claimed responsibility for the incident; however, a source attributed the attack to the Bangsamoro Islamic Freedom Movement (BIFM).",2015/3/10,8.0,7.0,0,Philippines,Southeast Asia
365,Separatists,59.0,least 18,Western Europe,Spain,"Assailants attacked village security volunteers in Baro, Yaha district, Yala province, Thailand. At least 18 volunteers were injured in the incident. No group claimed responsibility; however, sources attributed the attack to separatists.",2015/7/31,0.0,18.0,1,Thailand,Southeast Asia
361,New People's Army (NPA),59.0,assailants opened,Southeast Asia,Philippines,"An explosive device detonated targeting a military vehicle in Apatan village, Kalinga province, Philippines. Following the blast, assailants opened fire on the military personnel. Three soldiers were killed and 13 others were injured in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA).",2015/7/27,3.0,13.0,1,Philippines,Southeast Asia
447,Abu Sayyaf Group (ASG),58.0,although four,Southeast Asia,Philippines,"A roadside bomb detonated targeting the convoy of Abdulbak Ajibon in Sunrise village, Isabela City, Basilan province, Philippines. Ajibon, the vice mayor of Isabela City, was unharmed, although four people were killed and 11 others were injured in the blast. No group claimed responsibility for the incident; however, sources suspected that the Abu Sayyaf Group (ASG) may have been involved.",2015/10/1,4.0,11.0,1,Philippines,Southeast Asia
555,New People's Army (NPA),57.0,explosive device,Southeast Asia,Philippines,"Assailants detonated an explosive device targeting a military patrol in Mabini district, Compostela Valley province, Philippines. Three people, including a civilian and two soldiers, were killed and 14 soldiers were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the New People's Army (NPA).",2015/12/12,3.0,14.0,0,Philippines,Southeast Asia
321,Separatists,56.0,sungai kolok,Western Europe,Spain,"An explosive device detonated at the Somchai auto spare parts shop near the Genting hotel market in Sungai Kolok district, Narathiwat province, Thailand. Three people were killed and a 12 others were injured in the blasts. This was one of six bombings that occurred in Sungai Kolok overnight between July 10th and July 11th. No group claimed responsibility for the incident; however, sources suspected that separatists were involved.",2015/7/11,3.0,12.0,1,Thailand,Southeast Asia
67,New People's Army (NPA),48.0,least five,Southeast Asia,Philippines,"Assailants opened fire on a Philippine Army (PA) convoy near Barangay Legleg, Ilocos Sur province, Philippines. At least five soldiers were killed and six others were wounded in the assault. During the attack, assailants also used an unknown number of hostages as human shields while fighting with security forces. No group claimed responsibility; however, sources attributed the incident to the New People's Army (NPA).",2015/2/26,5.0,6.0,1,Philippines,Southeast Asia
470,Runda Kumpulan Kecil (RKK),30.0,sai buri,Southeast Asia,Thailand,"An explosive device detonated targeting a Ranger patrol in Sai Buri district, Pattani province, Thailand. Two rangers were killed and five others were wounded in the blast. This was one of two coordinated attacks in this area on this day. No group claimed responsibility for the incident; however, sources attributed the attack to the Runda Kumpulan Kecil (RKK).",2015/10/19,2.0,5.0,1,Thailand,Southeast Asia
198,Bangsamoro Islamic Freedom Movement (BIFM),29.0,explosive device,Southeast Asia,Philippines,"An explosive device detonated and assailants opened fire on a military vehicle in Timbangan village, Maguindanao province, Philippines. Three soldiers and five assailants were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Bangsamoro Islamic Freedom Movement (BIFM).",2015/5/9,0.0,8.0,1,Philippines,Southeast Asia
250,Runda Kumpulan Kecil (RKK),26.0,runda kumpulan,Southeast Asia,Thailand,"An explosive device detonated targeting a Royal Thai Army patrol in Ban Chomphu, Khok Pho district, Pattani province, Thailand. Seven soldiers were injured in the blast. This was one of two related attacks in the district overnight. No group claimed responsibility for the incidents; however, sources attributed the attacks to Runda Kumpulan Kecil (RKK).",2015/5/30,0.0,7.0,1,Thailand,Southeast Asia
315,Separatists,22.0,sadao district,Western Europe,Spain,"An explosives-laden laden motorcycle detonated near a police booth in Padang Besar sub district, Sadao district, Songkhla province, Thailand. At least two people were killed and four others were injured in the blast. No group claimed responsibility for the incident; however, sources suspected that separatists were involved.",2015/7/10,2.0,4.0,-9,Thailand,Southeast Asia
374,Runda Kumpulan Kecil (RKK),19.0,least one,Southeast Asia,Thailand,"A roadside bomb detonated targeting a Marine patrol providing protection for teachers in Bacho district, Narathiwat province, Thailand. At least one Marine was killed and three Marines were injured in the blast. No group claimed responsibility for the incident; however, attributed the attack to Runda Kumpulan Kecil (RKK).",2015/8/6,1.0,3.0,1,Thailand,Southeast Asia
