,gname,score,keyword,gregion,gcountry,summary,date,nkill,nwound,property,country_txt,region_txt
44,Islamic State of Iraq and the Levant (ISIL),1121.0,least 90,Middle East & North Africa,Iraq,"Three suicide bombers opened fire on Bataclan concert hall, where an Eagles of Death Metal concert was being held, in 11th arrondissement, Paris, France. In addition to the three bombers, at least 90 people were killed and 200 others were injured in the attack. Additionally, at least 20 civilians were taken hostage for two hours during the incident. This was one of eight coordinated attacks carried out in Paris on the same day. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",2015/11/13,93.0,217.0,1,France,Western Europe
42,Islamic State of Iraq and the Levant (ISIL),173.0,assailants opened,Middle East & North Africa,Iraq,"Assailants opened fire on the terrace of La Belle Equipe bar in 10th arrondissement, Paris, France. At least 19 people, including one American citizen, were killed and nine other people were injured in the assault. This was one of eight coordinated attacks carried out in Paris on the same day. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",2015/11/13,19.0,26.0,-9,France,Western Europe
39,Islamic State of Iraq and the Levant (ISIL),153.0,least 15,Middle East & North Africa,Iraq,"Assailants opened fire on Le Carillon and Le Petit Cambodge restaurants in 10th arrondissement, Paris, France. At least 15 people were killed and 10 others were injured in the assault. This was one of eight coordinated attacks carried out in Paris on the same day. Later reports state that an additional 132 people were injured across all eight incidents. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility and stated that the attacks were carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.",2015/11/13,15.0,26.0,-9,France,Western Europe
35,Anti-Immigrant extremists,23.0,vastra gotaland,North America,United States,"An assailant armed with a sword attacked students and teachers at the Kronan School in Trollhattan, Vastra Gotaland county, Sweden. At least four people, including two teachers, one student, and the assailant, were killed and another student was wounded in the incident. The assailant, identified as Anton Lundin-Pettersson, claimed responsibility for the attack and stated that he was opposed to the immigration policies in Sweden.",2015/10/22,4.0,1.0,0,Sweden,Western Europe
34,Anti-Immigrant extremists,15.0,refugee mayoral,North America,United States,"An assailant stabbed Henriette Reker in Cologne city, North Rhine-Westphalia state, Germany. Reker, a pro-refugee mayoral candidate, and four others were injured in the attack. An individual claimed responsibility for the incident, and stated that he carried out the attack ""because of anti-foreigner motives.""",2015/10/17,0.0,5.0,0,Germany,Western Europe
1,Dissident Republicans,8.0,group claimed,Western Europe,Ireland,"Assailants opened fire on a civilian at a fast food restaurant in Belfast city, Northern Ireland, United Kingdom. The civilian, identified as Harry McMahon, was wounded in the attack. No group claimed responsibility; however, sources attributed the incident to dissident republicans.",2015/1/30,0.0,1.0,1,United Kingdom,Western Europe
11,Dissident Republicans,8.0,group claimed,Western Europe,Ireland,"Six assailants assaulted a civilian in his home with iron bars and nails in Creggan, Northern Ireland, United Kingdom. The civilian, Gerald Lavey, was injured in the attack. Hours later, the assailants returned and set a wheelie bin on fire outside the victim's home. No group claimed responsibility for the incident; however, sources attributed the attack to dissident republicans.",2015/3/31,0.0,1.0,1,United Kingdom,Western Europe
8,Oglaigh na hEireann,8.0,poster detonated,Western Europe,Ireland,"An explosive device attached to a poster detonated outside of a civilian residence two miles from Crossmaglen town, Newry and Mourne district, Northern Ireland, United Kingdom. The civilian was injured in the blast. No group claimed responsibility; however, sources attributed the attack to Oglaigh na hEireann.",2015/2/25,0.0,1.0,1,United Kingdom,Western Europe
20,The New Irish Republican Army,5.0,group claimed,Western Europe,Ireland,"Assailants damaged and set fire to a house belonging to a football star, Danny O'Callaghan, in Belfast city, Northern Ireland, United Kingdom. There were no reported casualties; however, the house was damaged. No group claimed responsibility; however, sources attributed the incident to The New Irish Republican Army.",2015/5/31,0.0,0.0,1,United Kingdom,Western Europe
28,Dissident Republicans,5.0,group claimed,Western Europe,Ireland,"Assailants opened fire on a civilian house in Twinbrook neighborhood, Belfast, Northern Ireland, United Kingdom. No one was injured in the attack. No group claimed responsibility; however, sources suspected that dissident republicans were involved.",2015/9/10,0.0,0.0,1,United Kingdom,Western Europe
48,The New Irish Republican Army,5.0,assailant opened,Western Europe,Ireland,"An assailant opened fire on a police vehicle along Rossnareen Avenue in Andersontown, Belfast, Northern Ireland, United Kingdom. No one was injured in the attack. The New Irish Republican Army claimed responsibility for the incident.",2015/11/26,0.0,0.0,1,United Kingdom,Western Europe
6,Anti-Immigrant extremists,5.0,stop iraqi,North America,United States,"An assailant set fire to a refugee hostel in Escheburg city, Schleswig-Holstein state, Germany. There were no reported casualties in the attack. An unidentified individual claimed responsibility for the incident and stated that he carried out the attack in order to stop Iraqi refugees from moving into the targeted refugee hostel.",2015/2/9,0.0,0.0,1,Germany,Western Europe
13,The New Irish Republican Army,5.0,crawford square,Western Europe,Ireland,"An explosive device detonated outside of a probation office in Crawford Square area, Londonderry city, Northern Ireland, United Kingdom. There were no reported casualties in the blast. The New Irish Republican Army claimed responsibility for the attack.",2015/4/27,0.0,0.0,1,United Kingdom,Western Europe
47,Oglaigh na hEireann,0.0,group claimed,Western Europe,Ireland,"An explosive device was discovered and defused between Carnanbane and Banagher roads in Feeny, Northern Ireland, United Kingdom. There were no reported casualties. No group claimed responsibility for the incident; however, sources suspected that dissident republicans were involved.",2015/11/24,0.0,0.0,0,United Kingdom,Western Europe
7,Oglaigh na hEireann,0.0,target police,Western Europe,Ireland,"An explosive device intended to target police officers was discovered and defused in Currynierin estate neighborhood, Londonderry city, Londonderry district, Northern Ireland, United Kingdom. Oglaigh na hEireann claimed responsibility for the attack and threatened those who utilize the group's name in order to gain an extortion.",2015/2/16,0.0,0.0,0,United Kingdom,Western Europe
