,gname,score,keyword,gregion,gcountry,summary,date,nkill,nwound,property
0,Al-Qaida in the Islamic Maghreb (AQIM),82.0,least 11,Western Europe,Spain,"Assailants opened fire on a Malian army base in Nampala area, Segou region, Mali. At least 11 soldiers were killed and nine soldiers were injured in the attack. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the incident, stating that they were also holding several soldiers hostage.",2015/1/5,11.0,9.0,-9
69,Separatists,59.0,least 18,Western Europe,Spain,"Assailants attacked village security volunteers in Baro, Yaha district, Yala province, Thailand. At least 18 volunteers were injured in the incident. No group claimed responsibility; however, sources attributed the attack to separatists.",2015/7/31,0.0,18.0,1
71,Al-Qaida in the Islamic Maghreb (AQIM),58.0,least 11,Western Europe,Spain,"Assailants attacked a Malian National Guard base in Gourma Rharous area, Timbuktu region, Mali. At least 11 soldiers were killed and one was injured in the raid. Al-Qaida in the Islamic Maghreb (AQIM) claimed responsibility for the incident. Additionally, sources attributed the attack to Ansar al-Dine (Mali).",2015/8/3,11.0,1.0,0
63,Separatists,56.0,sungai kolok,Western Europe,Spain,"An explosive device detonated at the Somchai auto spare parts shop near the Genting hotel market in Sungai Kolok district, Narathiwat province, Thailand. Three people were killed and a 12 others were injured in the blasts. This was one of six bombings that occurred in Sungai Kolok overnight between July 10th and July 11th. No group claimed responsibility for the incident; however, sources suspected that separatists were involved.",2015/7/11,3.0,12.0,1
9,Al-Qaida in the Islamic Maghreb (AQIM),53.0,one chadian,Western Europe,Spain,"Assailants fired at least 30 projectiles at a United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) camp in Kidal town, Kidal region, Mali. Some of the projectiles missed and struck a nearby nomad camp. One Chadian peacekeeper and two civilians were killed and eight peacekeepers and three civilians wounded in the attack. No group claimed responsibility; however, sources attributed the incident separately to the Al-Qaida in the Islamic Maghreb (AQIM) and to Tuaregs.",2015/3/8,3.0,11.0,1
97,Separatists,26.0,group claimed,Western Europe,Spain,"Assailants threw a grenade at a military vehicle in Ganjiwada area, Anantnag district, Jammu and Kashmir state, India. The grenade missed the intended target and seven civilians were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to separatists.",2015/10/31,0.0,7.0,1
12,Dissident Republicans,8.0,group claimed,Western Europe,Ireland,"Six assailants assaulted a civilian in his home with iron bars and nails in Creggan, Northern Ireland, United Kingdom. The civilian, Gerald Lavey, was injured in the attack. Hours later, the assailants returned and set a wheelie bin on fire outside the victim's home. No group claimed responsibility for the incident; however, sources attributed the attack to dissident republicans.",2015/3/31,0.0,1.0,1
2,Dissident Republicans,8.0,group claimed,Western Europe,Ireland,"Assailants opened fire on a civilian at a fast food restaurant in Belfast city, Northern Ireland, United Kingdom. The civilian, identified as Harry McMahon, was wounded in the attack. No group claimed responsibility; however, sources attributed the incident to dissident republicans.",2015/1/30,0.0,1.0,1
73,Dissident Republicans,5.0,group claimed,Western Europe,Ireland,"Assailants torched a vehicle in Bogside neighborhood, Londonderry, Northern Ireland, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, authorities suspected that dissident republicans were involved.",2015/8/11,0.0,0.0,1
77,Right-wing extremists,5.0,wing extremist,Western Europe,Germany,"Assailants set fire to a planned refugee shelter in Nauen, Brandenburg, Germany. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the incident to an unknown right-wing extremist group.",2015/8/25,0.0,0.0,1
78,Right-wing extremists,5.0,lower saxony,Western Europe,Germany,"Assailants threw an incendiary device at a building housing refugees in Salzhemmendorf, Lower Saxony state, Germany. No one was injured, but the building was damaged. No group claimed responsibility; however, sources attributed the attack to right-wing extremists.",2015/8/28,0.0,0.0,1
102,The New Irish Republican Army,5.0,assailant opened,Western Europe,Ireland,"An assailant opened fire on a police vehicle along Rossnareen Avenue in Andersontown, Belfast, Northern Ireland, United Kingdom. No one was injured in the attack. The New Irish Republican Army claimed responsibility for the incident.",2015/11/26,0.0,0.0,1
25,Right-wing extremists,5.0,unknown right,Western Europe,Germany,"Assailants threw an incendiary device at the Bundestag building in Berlin city, Berlin state, Germany. No one was injured in the attack. An unknown right-wing extremist group claimed responsibility for the incident through leaflets left at the scene.",2015/4/21,0.0,0.0,1
46,The New Irish Republican Army,5.0,group claimed,Western Europe,Ireland,"Assailants damaged and set fire to a house belonging to a football star, Danny O'Callaghan, in Belfast city, Northern Ireland, United Kingdom. There were no reported casualties; however, the house was damaged. No group claimed responsibility; however, sources attributed the incident to The New Irish Republican Army.",2015/5/31,0.0,0.0,1
30,The New Irish Republican Army,5.0,crawford square,Western Europe,Ireland,"An explosive device detonated outside of a probation office in Crawford Square area, Londonderry city, Northern Ireland, United Kingdom. There were no reported casualties in the blast. The New Irish Republican Army claimed responsibility for the attack.",2015/4/27,0.0,0.0,1
