pub_date,keyword_name,keyword_value,word_count,score,headline_main
 1991-12-27T00:00:00Z,glocations,CHINA,436,0.0,Editorial  Notebook;  Buying  Time  With  Capitalism 
 1991-12-26T00:00:00Z,glocations,UNIONOFSOVIETSOCIALISTREPUBLICS(USSR),3008,0.0,The  Soviet  State,  Born  of  a  Dream,  Dies 
 1991-12-22T00:00:00Z,glocations,INDIA,1509,0.0,Indian  Myth  Sharpens  Reality  of  Religious  Strife 
 1991-12-22T00:00:00Z,glocations,CAMBODIA,924,0.0,Cambodian  Peace  Process  Comes  to  Halt  as  Demonstrations  Sweep  Capital 
 1991-12-20T00:00:00Z,glocations,UKRAINE(USSR),284,0.0,Gory  Anti-Semitism  Fills  Ukraine's  History 
 1991-12-19T00:00:00Z,glocations,SERBIA(YUGOSLAVIA),1294,0.0,Villagers  in  Croatia  Recount  Massacre  by  Serbian  Forces 
 1991-12-17T00:00:00Z,glocations,GREATBRITAIN,518,0.0,I.R.A.  Bombs  a  London  Rail  Yard  After  Weekend  of  Other  Attacks 
 1991-12-12T00:00:00Z,glocations,CARTAGENA(COLOMBIA),643,0.0,Colombian  Resort  Basks  in  the  End  of  Drug  Terror 
 1991-12-11T00:00:00Z,glocations,CHINA,927,0.0,Salaxi  Journal;  For  Chinese,  an  Ancient  Scourge  Loses  Its  Terror 
 1991-12-08T00:00:00Z,glocations,LEBANON,1351,0.0,End  of  Story?;  Hostages  Go  Free  at  Last,  But  Iran  Bears  Watching 
 1991-12-03T00:00:00Z,glocations,HAITI,738,0.0,On  My  Mind;  A  Haitian  Father 
 1991-11-30T00:00:00Z,glocations,SERBIA(YUGOSLAVIA),981,0.0,Kozarac  Journal;  Serbs  Settle  in  Where  Croats  Decide  to  Retreat 
 1991-11-24T00:00:00Z,glocations,UNIONOFSOVIETSOCIALISTREPUBLICS,5246,0.0,Closing  Down  the  K.G.B. 
 1991-11-22T00:00:00Z,glocations,CUBA,1193,0.0,135  Feared  Lost  As  Haitian  Boat  Sinks  Off  Cuba 
 1991-11-21T00:00:00Z,glocations,SYRIA,805,0.0,Israelis  Remain  Convinced  Syrians  Downed  Flight  103 
 1991-11-17T00:00:00Z,glocations,NEWYORKCITYMETROPOLITANAREA,1517,0.0,Fearing  AIDS,  Users  of  Heroin  Shift  to  Inhaling  Drug 
 1991-11-10T00:00:00Z,glocations,BELFAST(NORTHERNIRELAND),1047,0.0,Suburban  Belfast:  Is  It  a  World  Apart? 
 1991-11-09T00:00:00Z,glocations,WASHINGTON(STATE),1127,0.0,Beliefs 
 1991-10-30T00:00:00Z,glocations,WESTBANK,963,0.0,AT  ISRAEL  FUNERAL,  MOOD  IS  DEFIANT 
