pub_date,keyword_name,keyword_value,word_count,score,headline_main
 2002-09-08T00:00:00Z,glocations,NEWYORKCITY,3648,0.0,Feeling  Secure,  U.S.  Failed  to  Grasp  bin  Laden  Threat 
 2002-02-24T00:00:00Z,glocations,STPETERSBURG(RUSSIA),898,0.0,The  Real  Life  of  Anna  V. 
 2002-12-28T00:00:00Z,glocations,NEWYORKCITY,593,0.0,No  Serious  Health  Risks  for  Public  Near  Ground  Zero,  E.P.A.  Reports 
 2002-12-28T00:00:00Z,glocations,HAITI,558,0.0,The  Welcome  Mat  Frays 
 2002-12-27T00:00:00Z,glocations,KATONAH(NY),595,0.0,Katonah  Journal;  Making  Memories  Of  Sleds  And  Snow 
 2002-12-26T00:00:00Z,glocations,SOUTHKOREA,710,0.0,N.  Korea:  China's  Child 
 2002-12-26T00:00:00Z,glocations,NEWYORKCITY,325,0.0,Flight  Curbs  for  Rose  Bowl  and  Manhattan  on  New  Year's 
 2002-12-25T00:00:00Z,glocations,MALAYSIA,74,0.0,World  Briefing  |  Asia:  Malaysia:  U.S.  To  Clear  Visa  Backlog 
 2002-12-24T00:00:00Z,glocations,CANADA,1196,0.0,Flying  With  No  Frills  in  Canada 
 2002-12-22T00:00:00Z,glocations,NEWJERSEY,815,0.0,Hey,  Make  Us  Over 
 2002-12-20T00:00:00Z,glocations,NEWYORKCITY,1071,0.0,The  Neediest  Cases;  Moving  Back  Into  the  Light  After  the  Darkness  of  9/11 
 2002-12-19T00:00:00Z,glocations,NEWYORKSTATE,310,0.0,Plan  to  Alert  Doctors  in  Case  of  Terror  Attacks 
 2002-12-19T00:00:00Z,glocations,GREATBRITAIN,424,0.0,British  Antiterror  Squads  Arrest  7  Men  Suspected  of  Having  Ties  to  Al  Qaeda 
 2002-12-18T00:00:00Z,glocations,FRANCE,352,0.0,Terror  Suspects  Found  With  Chemicals  in  Paris 
 2002-12-17T00:00:00Z,glocations,INDONESIA,808,0.0,An  Owner  of  Global  Crossing  Surprises  With  Its  Latest  Bid 
 2002-12-17T00:00:00Z,glocations,WESTBANK,4167,0.0,No  Peace  in  Sight,  Israelis  Trust  in  a  Wall 
 2002-12-17T00:00:00Z,glocations,NEWYORKCITY,803,0.0,A  Distant,  Troubling  Echo  From  an  Earlier  Smallpox  War 
 2002-12-15T00:00:00Z,glocations,PARAGUAY,1563,0.0,South  America  Region  Under  Watch  for  Signs  of  Terrorists 
 2002-12-15T00:00:00Z,glocations,AUSTRALIA,405,0.0,The  Year  in  Ideas;  Scramjet,  The 
 2002-12-14T00:00:00Z,glocations,MOMBASA(KENYA),514,0.0,In  a  First,  U.N.  Notes  Israeli  Dead  in  Terror  Attack  in  Mombasa 
 2002-12-13T00:00:00Z,glocations,IRAQ,1143,0.0,IRAQ  ARMS  REPORT  HAS  BIG  OMISSIONS,  U.S.  OFFICIALS  SAY 
 2002-12-12T00:00:00Z,glocations,MALUKUISLANDS(INDONESIA),468,0.0,Report  Tracks  Terror  Trail  of  an  Islamic  Group 
