,gname,score,keyword,gregion,gcountry,summary,date,nkill,nwound,property
25,Separatists,1275.0,laden vehicle,Western Europe,Spain,"An explosives-laden vehicle detonated at the Lee Gardens Plaza Hotel in Hat Yai city, Songkhla province, Thailand. Thirteen people were killed and 400 wounded in this incident, which was one of three car bombings in Thailand on this day. On February 14, 2013, Jaema Wani confessed to being one of the three men who carried out this attack.",2012/3/31,14.0,400.0,1
23,Separatists,135.0,least four,Western Europe,Spain,"Two explosives-laden vehicles detonated simultaneously in front of the Rungruang Store in Mueang district, Yala province, Thailand. This was the first of two coordinated attacks in this location and one of three explosives-laden vehicles that detonated in Thailand on this day. At least four people were killed and at least 35 others wounded in this incident. No group claimed responsibility; however, authorities suspected separatists.",2012/3/31,5.0,35.0,1
24,Separatists,130.0,least four,Western Europe,Spain,"Emergency workers responding to an earlier attack were targeted by a third explosives-laden vehicle in front of a store in Mueang district, Yala province, Thailand. This was the second of two coordinated attacks in this location and one of three explosives-laden vehicles that detonated in Thailand on this day. At least four people were killed and at least 35 others wounded in this attack. No group claimed responsibility; however, authorities suspected separatists.",2012/3/31,4.0,35.0,1
1,Al-Qaida in the Islamic Maghreb (AQIM),11.0,roadside bomb,Western Europe,Spain,"A roadside bomb detonated, targeting a convoy of Algerian military vehicles in Fiadh area, Boumerdes province, Algeria. The attack injured two soldiers. No group claimed responsibility for the incident; however, sources attributed it to Al-Qaida in the Islamic Maghreb (AQIM).",2012/1/5,0.0,2.0,1
110,Al-Qaida in the Islamic Maghreb (AQIM),10.0,verify identity,Western Europe,Spain,"Assailants shot two soldiers in a civilian vehicle at a fake roadblock on the road between Issers and Timezrit towns in Boumerdes province, Algeria. The assailants used the checkpoint to verify identity cards, removing two soldiers dressed in civilian clothes from a car. Both soldiers were killed in the attack. No group claimed responsibility for the incident; however, authorities attributed it to Al-Qaida in the Islamic Maghreb (AQIM).",2012/10/18,2.0,0.0,0
40,Al-Qaida in the Islamic Maghreb (AQIM),8.0,group claimed,Western Europe,Spain,"Two explosive devices detonated near a supply truck in Ath-Mansour town, Bouira province, Algeria. One person was injured and the truck damaged in the blast. This was one of three bombings at this site on this day; this first explosion was designed to draw a crowd. No group claimed responsibility; however, sources attributed the attack to Al-Qa'ida in the Lands of the Islamic Maghreb (AQIM).",2012/5/8,0.0,1.0,1
136,Corsican National Liberation Front (FLNC),5.0,construction vacation,Western Europe,France,"Assailants detonated an explosive device at an under-construction vacation home in Corsica region, France. This was one of 24 similar attacks on the same night. There were no reported casualties; however, 26 houses were destroyed in the blasts. The Corsican National Liberation Front (FLNC) claimed responsibility for the incident by writing the group name on the walls of one of the targeted houses.",2012/12/8,0.0,0.0,1
95,Corsican National Liberation Front (FLNC),5.0,group claimed,Western Europe,France,"An explosive device went off near a supermarket in Bastia commune, Haute-Corse department, Corsica region, France. This was one of seven attacks on supermarkets around Corsica on the night of September 9, 2012. No one was injured in the attacks, but material damage was done. No group claimed responsibility for the blasts; however, sources noted that the Corsican National Liberation Front (FLNC) had perpetrated similar attacks against supermarkets in the past.",2012/9/9,0.0,0.0,1
94,Corsican National Liberation Front (FLNC),5.0,group claimed,Western Europe,France,"An explosive device went off near a supermarket in Ajaccio commune, Corse-du-Sud department, Corsica region, France. This was one of seven attacks on supermarkets around Corsica on the night of September 9, 2012. No one was injured in the attacks, but material damage was done. No group claimed responsibility for the blasts; however, sources noted that the Corsican National Liberation Front (FLNC) had perpetrated similar attacks against supermarkets in the past.",2012/9/9,0.0,0.0,1
70,Oglaigh na hEireann,5.0,police officers,Western Europe,Ireland,"Assailants threw a hand grenade at police officers responding to an emergency call in Ballyskeagh town, Lisburn district, Northern Ireland, United Kingdom. There were no reported casualties in the explosion, although at least two cars were damaged. Oglaigh na hEireann claimed responsibility in for the incident, stating that there would be more to follow.",2012/6/6,0.0,0.0,1
28,Oglaigh na hEireann,3.0,assailants opened,Western Europe,Ireland,"Assailants opened fire on a person in Twinbrook estate in Belfast city, Antrim district, Northern Ireland, United Kingdom. The target was injured in the attack. Oglaigh na hEireann claimed responsibility for the incident.",2012/4/11,0.0,1.0,0
6,Dissident Republicans,0.0,strand road,Western Europe,Ireland,"An explosive device exploded on Strand Road near the Department of Health and Human Services in Londonderry city, Londonderry district, Northern Ireland, United Kingdom. No one was injured in the blast. This was one of two attacks in Derry on this date. Dissident republicans claimed responsibility for the incident.",2012/1/19,0.0,0.0,-9
13,Dissident Republicans,0.0,group claimed,Western Europe,Ireland,"Four mortars primed for launch were discovered in Londonderry city, Londonderry district, Northern Ireland, United Kingdom. The mortars targeted a police station but were dismantled before they could be launched. No group claimed responsibility for the incident; however, authorities attributed the attack to dissident republicans.",2012/3/4,0.0,0.0,0
5,Dissident Republicans,0.0,two explosive,Western Europe,Ireland,"An explosive device detonated on Foyle Street near several businesses and a police station in Londonderry city, Londonderry district, Northern Ireland, United Kingdom. No one was injured. This was one of two explosive devices to detonate on this date in Derry. The police had received a phone call approximately 40 minutes before the blasts warning them. No group claimed responsibility for the attack; however, sources attributed it to dissident republicans.",2012/1/19,0.0,0.0,-9
27,Oglaigh na hEireann,0.0,target police,Western Europe,Ireland,"An explosive device was discovered and safely defused in Newry city, County Down, Northern Ireland, United Kingdom. Authorities believed the device was meant to target police officers on the anniversary of the 1916 Easter Rising. No group claimed responsibility for this attack; however, sources suspected Oglaigh na hEireann.",2012/4/6,0.0,0.0,0
