pub_date,keyword_name,keyword_value,word_count,score,headline_main
 1988-12-31T00:00:00Z,glocations,NICARAGUA,370,0.0,In  Nicaragua,  Contras  Still  Kill  Farmers 
 1988-12-23T00:00:00Z,glocations,GREATBRITAIN,1393,0.0,The  Crash  of  Flight  103;  PAN  AM  WAS  TOLD  OF  TERROR  THREAT 
 1988-12-21T00:00:00Z,glocations,LEBANON,677,0.0,Red  Cross  Quits  Lebanon  Under  Threat 
 1988-12-21T00:00:00Z,glocations,MIDDLEEAST,685,0.0,Ballots,  Not  Bullets,  for  the  West  Bank 
 1988-12-09T00:00:00Z,glocations,UNITEDSTATES,452,0.0,ANTI-TERROR  UNIT  TO  TALK  STRATEGY 
 1988-12-08T00:00:00Z,glocations,ITALY,390,0.0,ITALIANS  CRITICIZE  ATHENS  ON  TERROR 
 1988-12-03T00:00:00Z,glocations,FAREAST,SOUTHANDSOUTHEASTASIAANDPACIFICAREAS,257,0.0,'Yellow  Rain'  and  Soviet  Lies  Don't  Compare 
 1988-11-23T00:00:00Z,glocations,KABUL(AFGHANISTAN),1128,0.0,Kabul  Journal;  Whose  Sky?  Boys  Fly  Kites,  and  Men  Fire  Shells 
 1988-11-22T00:00:00Z,glocations,PRISTINA(YUGOSLAVIA),513,0.0,Ethnic  Albanians  Protest  in  Yugoslavia 
 1988-11-20T00:00:00Z,glocations,MIDDLEEAST,675,0.0,For  the  Mideast,  A  'False  Dawn' 
 1988-11-18T00:00:00Z,glocations,MIDDLEEAST,816,0.0,The  Cynics  of  Algiers 
 1988-11-17T00:00:00Z,glocations,MIDDLEEAST,1875,0.0,Excerpts  From  Palestine  Statement 
 1988-11-16T00:00:00Z,glocations,SOUTHAFRICA,REPUBLICOF,881,0.0,BIG  POLITICAL  TRIAL  ENDING  IN  PRETORIA 
 1988-11-15T00:00:00Z,glocations,ALGIERS(ALGERIA),649,0.0,A  Convention  With  Badges,  And  Infighting  Behind  Scenes 
 1988-11-05T00:00:00Z,glocations,MIDDLEEAST,511,0.0,Arab  Newspaper  Prints  P.L.O.  Independence  Plan 
 1988-10-31T00:00:00Z,glocations,WESTGERMANY,525,0.0,The  Two  German  Nations  Prepare  To  Recall  Kristallnacht's  Brutality 
 1988-10-27T00:00:00Z,glocations,SOUTHAFRICA,REPUBLICOF,835,0.0,Botha  Party  Leads  in  Municipal  Election 
 1988-10-23T00:00:00Z,glocations,CAMBODIA,683,0.0,U.S.  Assails  Khmer  Rouge  Over  Refugee  Treatment 
 1988-10-23T00:00:00Z,glocations,GREENWICH(CONN),1331,0.0,IF  YOU'RE  THINKING  OF  LIVING  IN:  Greenwich 
 1988-10-16T00:00:00Z,glocations,MIDDLEEAST,4578,0.0,TWO  GENERATIONS:  GROWING  UP  IN  JERUSALEM 
 1988-10-13T00:00:00Z,glocations,MIDDLEEAST,410,0.0,Israelis  Blow  Up  Homes  of  Arabs 
 1988-10-08T00:00:00Z,glocations,YUGOSLAVIA,1910,0.0,Yugoslavs  Reel  Under  Weight  Of  Their  Ever-Growing  Crisis 
 1988-10-02T00:00:00Z,glocations,NICARAGUA,891,0.0,Managua  Jails  2  Economists,  Stirring  Fears 
 1988-09-28T00:00:00Z,glocations,MAGNA(UTAH),1546,0.0,60  Days  of  Missiles  and  Middle-Class  Life  for  Soviet  Inspectors 
 1988-09-26T00:00:00Z,glocations,WASHINGTON(DC),1187,0.0,Muslims  Keep  Lid  on  Drugs  in  Capital 
 1988-09-25T00:00:00Z,glocations,PARIS(FRANCE),1504,0.0,Chance  Encounters  of  the  Best  Kind 
 1988-09-25T00:00:00Z,glocations,MEXICOCITY(MEXICO),1395,0.0,Mexico  City  and  the  Loss  of  Innocence 
