pub_date,keyword_name,keyword_value,word_count,score,headline_main
 1987-12-29T00:00:00Z,glocations,NICARAGUA,2530,0.0,Bitterness  and  Apathy  in  Nicaragua 
 1987-12-27T00:00:00Z,glocations,FAREAST,SOUTHANDSOUTHEASTASIAANDPACIFICAREAS,580,0.0,In  Southeast  Asia,  Season  of  Upscale  Giving 
 1987-12-27T00:00:00Z,glocations,ARGENTINA,3501,0.0,IDENTIFYING  ARGENTINA'S  DISAPPEARED 
 1987-12-23T00:00:00Z,glocations,MIDDLEEAST,782,0.0,Patience  vs.  Panic 
 1987-12-22T00:00:00Z,glocations,HAITI,539,0.0,One  Killed  and  4  Wounded  In  Gunfire  at  a  Haitian  Mass 
 1987-12-21T00:00:00Z,glocations,HAITI,983,0.0,Haiti's  Gloom  Kills  the  Spirit  Of  a  Holiday 
 1987-12-20T00:00:00Z,glocations,MIDDLEEAST,346,0.0,Who  Will  Plead  for  Gaza? 
 1987-12-13T00:00:00Z,glocations,HUNGARY,1838,0.0,'So  There  Remains  Only  the  Old  Platform,  Reeking  of  the  Old  Boots' 
 1987-12-12T00:00:00Z,glocations,SOUTHKOREA,924,0.0,FEARS  OF  VIOLENCE  DOMINATE  KOREA  CAMPAIGN'S  LAST  DAYS 
 1987-12-08T00:00:00Z,glocations,HAITI,369,0.0,An  Inter-American  Force  for  Haiti 
 1987-12-06T00:00:00Z,glocations,LEBANON,884,0.0,Now  It's  Chirac  Who  Decides  He  Can  Deal  for  Hostages 
 1987-12-06T00:00:00Z,glocations,HAITI,849,0.0,What  Can  the  U.S.  Really  Do  About  Haiti? 
 1987-12-05T00:00:00Z,glocations,CUBA,1181,0.0,Hostages  Recall  Fright  as  Well  as  Inmates'  Discipline  and  Consideration 
 1987-12-04T00:00:00Z,glocations,THAILAND,815,0.0,Vietnam  Jails  17  for  Attempted  Guerrilla  Invasion 
 1987-12-03T00:00:00Z,glocations,HAITI,818,0.0,Crisis  in  Haiti  Leaves  the  Neighboring  Dominicans  Worried 
 1987-12-02T00:00:00Z,glocations,HAITI,488,0.0,OBSERVERS,  BACK  FROM  HAITI,  ASK  O.A.S.  TO  RESTORE  ORDER 
 1987-12-01T00:00:00Z,glocations,HAITI,790,0.0,For  U.S.  Intervention  In  Haiti 
 1987-11-30T00:00:00Z,glocations,HAITI,616,0.0,THE  HAITIAN  TRAGEDY:  30  YEARS  OF  MISRULE 
 1987-11-30T00:00:00Z,glocations,HAITI,883,0.0,U.S.  SUSPENDS  AID 
 1987-11-29T00:00:00Z,glocations,CONNECTICUT,1038,0.0,SIGHS  OF  ANOTHER  CONNECTICUT  WINTER 
 1987-11-29T00:00:00Z,glocations,SCARSDALE(NY),1077,0.0,WE  OWE  THE  WILD  THINGS  A  WARMER  WELCOME 
 1987-11-29T00:00:00Z,glocations,HAITI,428,0.0,CAN  LEGACY  OF  VIOLENCE  BE  VOTED  OUT? 
 1987-11-27T00:00:00Z,glocations,PORT-AU-PRINCE(HAITI),1338,0.0,8  MORE  DIE  IN  HAITI  AS  CONCERN  GROWS  OVER  VOTE  SUNDAY 
 1987-11-26T00:00:00Z,glocations,PORT-AU-PRINCE(HAITI),1072,0.0,Haiti  Vigilantes  Lynch  4  Men  Suspected  of  Election  Terror 
 1987-11-25T00:00:00Z,glocations,HAITI,468,0.0,VIGILANTES  EMERGE  AMID  HAITI  STRIFE 
 1987-11-24T00:00:00Z,glocations,PORT-AU-PRINCE(HAITI),683,0.0,New  Violence  Rocks  Haiti  as  Vote  Nears 
 1987-11-20T00:00:00Z,glocations,HAITI,689,0.0,Official  Support  Growing  for  Haitian  Election 
 1987-11-15T00:00:00Z,glocations,LEBANON,618,0.0,Bombing  at  Hospital  in  Beirut  Kills  7  and  Wounds  31 
 1987-11-15T00:00:00Z,glocations,HAITI,871,0.0,HAITIAN  ELECTIONS  FEARED  IMPERILED 
 1987-11-11T00:00:00Z,glocations,PERU,960,0.0,Elusive  Rebels  Are  Spreading  Fear  Across  Peru 
 1987-11-09T00:00:00Z,glocations,MIDDLEEAST,336,0.0,Israel  Won't  Prosecute  Security  Unit's  Agents 
 1987-11-06T00:00:00Z,glocations,MANILA(PHILIPPINES),1434,0.0,Villagers,  Fleeing  Strife,  Find  No  Haven  in  Manila 
 1987-11-05T00:00:00Z,glocations,GREATBRITAIN,1049,0.0,Belfast  Journal;  Periwigs  and  Robes,  but  Not  a  Jury  of  Their  Peers 
 1987-11-04T00:00:00Z,glocations,FRANKFURTINTERNATIONALAIRPORT,652,0.0,2  Policemen  Slain  in  Frankfurt  Protest 
 1987-11-01T00:00:00Z,glocations,PHILIPPINES,REPUBLICOFTHE,829,0.0,TENSE  MANILA  DEBATES  HOW  BEST  TO  FIGHT  THE  REBELS 
 1987-11-01T00:00:00Z,glocations,JAPAN,1385,0.0,BUTOH:  DANCE  OF  DARKNESS 
 1987-10-31T00:00:00Z,glocations,COLOMBIA,2108,0.0,IN  COLUMBIA,  RISING  VIOLENCE  BREEDS  NEW  DOUBTS 
 1987-10-31T00:00:00Z,glocations,MIDDLEEAST,883,0.0,Israel  Inquiry  Says  Security  Agents  Lied  at  Trials  of  Terrorist  Suspects 
 1987-10-29T00:00:00Z,glocations,SALVADOR,EL,915,0.0,Amnesty  Law  Passed  in  El  Salvador 
 1987-10-27T00:00:00Z,glocations,JAFFNA(SRILANKA),1293,0.0,In  Fallen  Tamil  City,  Indians  Find  Bitterness 
 1987-10-27T00:00:00Z,glocations,SOUTHAFRICA,REPUBLICOF,1054,0.0,Pretoria  Official  Announces  Arrests  of  Youths 
 1987-10-25T00:00:00Z,glocations,SUNRISE(FLA),564,0.0,Bad  Week  Stirs  Memories  of  Fear  and  of  Loss 
